102400 0 3 -0.69314718055994526 0.010000
102400 0 3 -0.69314718055994526 0.020000
102400 0 3 -0.69314718055994526 0.030000
102400 0 3 -0.69314718055994526 0.040000
102400 0 3 -0.69314718055994526 0.050000
102400 0 3 -0.69314718055994526 0.060000
102400 0 3 -0.69314718055994526 0.070000
102400 0 3 -0.69314718055994526 0.080000
102400 0 3 -0.69314718055994526 0.090000
102400 0 3 -0.69314718055994526 0.100000
102400 0 3 -0.69314718055994526 0.110000
102400 0 3 -0.69314718055994526 0.120000
102400 0 3 -0.69314718055994526 0.130000
102400 0 3 -0.69314718055994526 0.140000
102400 0 3 -0.69314718055994526 0.150000
102400 0 3 -0.69314718055994526 0.160000
102400 0 3 -0.69314718055994526 0.170000
102400 0 3 -0.69314718055994526 0.180000
102400 0 3 -0.69314718055994526 0.190000
102400 0 3 -0.69314718055994526 0.200000
